Timestamp,Temperature (°C),Humidity (%),CO (ppm),NO2 (ppm),O3 (ppm),PM2.5 (µg/m³),PM10 (µg/m³),Precipitation (mm),Wind Speed (m/s),Deforestation Index (%)
2025-01-01 02:45:00,22.671351232148716,72.77114905143982,2.1044926123785967,0.0425896864135567,0.03700159653500675,62.0588562107704,99.63982281803288,11.916282925665307,6.2164715810143765,0.054747965211796513
2025-01-01 03:00:00,26.20981135783017,40.26303887672788,3.258329978437785,0.0002220322010195508,0.12618089975372654,54.20459618135127,69.5092285910855,12.506196308614488,0.6647990127189368,0.029804662810120987
2025-01-01 03:15:00,15.43359877671101,53.01073532891924,2.4189661652725682,0.04990178338289586,0.02148828065861678,79.10068595447339,83.94609096986095,1.2003839484853307,5.9784414780946165,0.012185713425108314
2025-01-01 03:30:00,16.375410837434835,72.34482888004982,3.4861657022013532,0.061930036374745034,0.06522012735888755,78.57748937942318,100.27721967829005,17.901317383741947,14.955568890669626,0.026379771348070957
2025-01-01 03:45:00,22.188562353795138,60.62312760845842,4.267116347545715,0.07760882474480342,0.037969530541651766,36.90309600446204,42.904134129778704,2.8055592796537,6.9477106509992215,0.05342469736436152
2025-01-01 04:00:00,19.93584439832788,43.89460730703804,0.9777850547789452,0.09429421182236386,0.1034402428831622,57.591685298695815,90.04665955844112,8.488646633532023,6.288159475890893,0.062405947434369106
2025-01-01 04:15:00,26.571236662976368,66.87476908688163,1.6471644028274341,0.09151706289454631,0.08227963640361323,36.33653613913199,70.77582311317107,5.841580727514244,10.317324151189723,0.03659312549673438
2025-01-01 04:30:00,20.459879622393945,49.27789111512794,2.1840779328531945,0.09401358200548686,0.1186481578872894,39.35732466796667,33.1460608548865,11.074962784005049,0.7290982077875152,0.010490886644317944
2025-01-01 04:45:00,17.938481493323543,86.91787272588317,4.810292240138191,0.0032125148259472772,0.06879188628354782,1.134224682133791,76.19648368459927,19.229770846586693,5.306511267735903,0.026292956919026146
2025-01-01 05:00:00,32.32824384460777,83.17262193627388,1.8266680677374265,0.07117741338304677,0.0007212647316593379,28.26514501181908,6.413303127159054,8.248492586202346,7.996070666636058,0.02570252490407946
2025-01-01 05:15:00,23.871118497567323,69.06146139533351,1.9054992479631476,0.02258579628056866,0.032279472080924354,-18.842956036525692,20.66710046472457,12.063696786693882,7.260990166511084,0.05351117075778247
2025-01-01 05:30:00,25.33764102343962,80.4151005715466,3.267362614797806,0.0187552687205654,0.14987356622914103,30.87558611297502,33.90669907980071,2.8228729626800453,9.637151896777702,0.010331756635708123
2025-01-01 05:45:00,17.876259068932715,60.97187025185072,2.0959985494497464,0.08003185685992503,0.06080174839642653,74.60128284054696,51.15162631235415,9.260369616281817,2.084059138244055,0.02882067959619894
2025-01-01 06:00:00,22.278086377374088,71.48156241562523,4.756118728198026,0.041712968917287985,0.09303526618293383,58.33787755209132,64.4669672938422,18.315691033716032,6.039213561101561,0.03435990597385915
2025-01-01 06:15:00,25.55461294854933,82.16580442953112,4.472343802377219,0.09166000757823359,0.13573974120881357,38.367444135200046,25.32603961794275,18.648261462681283,9.503950027985217,0.05272270682129485
2025-01-01 06:30:00,19.245032112888484,63.68248022691469,2.5670438888783647,0.004243509079570662,0.0030786273217632662,28.938654291833206,81.87520091817883,10.928593186041965,4.5247547087241555,0.029872259174199223
2025-01-01 06:45:00,26.87849009172836,56.172192427285744,3.223876169739249,0.08021808294871632,0.0989411094596093,18.790401349742258,34.06279662585443,15.371790819839248,9.193204012885797,0.014984801739253963
2025-01-01 07:00:00,21.996806550405974,34.43067062734326,0.29015280941810273,0.013683441128259567,0.04325654609676551,7.444696535707509,95.9056418739814,0.06435406043175274,14.37467881403575,0.002547464855693349
2025-01-01 07:15:00,23.541531251033618,58.75299711417759,3.4786526401619904,0.017657720156498448,0.04188723830286472,59.56006754388929,31.989509815093168,10.630109122786235,13.955781606335627,0.017301774346197285
2025-01-01 07:30:00,21.991466938853016,72.35134776843466,3.5360043647451613,0.0477351715524499,0.03372771048724603,-11.05101751864801,-100.89451272273337,14.64938591587689,10.88270285295589,0.08247375279646217
2025-01-01 07:45:00,34.26139092254469,74.18450141351444,1.7959964782160402,0.039558994087279954,0.12340938244367397,-11.740272223367542,27.997668564755585,6.597345487846509,2.6644361315533516,0.03502787657576345
2025-01-01 08:00:00,24.93251387631033,67.56547598577615,1.0984144181263633,0.0486172306128671,0.05594215986697417,62.130734388200366,168.26271037977733,18.023117624317916,11.76365311405597,0.05389794590605981
2025-01-01 08:15:00,19.7114453552205,51.880513575566404,4.575392009085084,0.09400265220310552,0.01006748073906386,41.235593051425774,85.67537993455946,15.592555447293414,6.700567772736518,0.04900232871557208
2025-01-01 08:30:00,29.112724560515947,30.347676465786144,2.1335245040256385,0.06573889355635731,0.014527673682474467,36.34475896409663,9.224304111931229,15.393946043308537,14.275994831468209,0.02762694381818779
2025-01-01 08:45:00,18.895781750144888,52.571773529928976,3.268530524008553,0.029030938184200064,0.02229215440302031,41.21181752089205,10.065805209025974,0.42467266598720244,9.171308607584015,0.08434730478076963
2025-01-01 09:00:00,26.044317975023777,55.43482693419073,0.1666439748812798,0.0172908712317845,0.13483913808763878,95.30257138400212,216.59423259515017,3.6776383797459133,3.26434661156497,0.09386333136034326
2025-01-01 09:15:00,15.201649380601122,55.30606549214979,2.070335832884181,0.04200462751309336,0.06411651397610137,36.68116465026623,37.712142375134476,14.272132765144976,4.686444412099606,0.02123862733083677
2025-01-01 09:30:00,18.359069755507846,69.27834535466887,4.0862940550694,0.045164102726773764,0.13740740093992812,43.798716163947546,13.053427075803828,11.234416424004454,4.785875349252412,0.0807428693044049
2025-01-01 09:45:00,25.984306179345616,89.7851461652226,1.9378800020035754,0.06012944098995163,0.12262192091431866,96.74174105783455,176.26272707582362,11.569286854378403,4.144289482306707,0.07557893219000834
2025-01-01 10:00:00,28.692332899977053,61.852938027616396,3.015805800684384,0.026600270353976798,0.1256823931886772,33.09226422060379,45.730606809457946,0.2962038191509553,11.577323038942883,0.08382723260327192
2025-01-01 10:15:00,25.85684140594985,56.749023162653074,1.0492790024226972,0.07675092470968169,0.0430247716697749,86.78953829873875,5.421871159940935,8.841080094832563,5.051183946484221,0.040886428079676
2025-01-01 10:30:00,24.421758588058797,56.11167280493861,2.0826282441977977,0.00984602454793816,0.04069716190643036,-28.21036305124771,95.93449385558925,15.728706757177612,2.9343456658701754,0.06862641988301442
2025-01-01 10:45:00,23.494481522053555,61.86577150361572,4.638188590265933,0.05604533636006545,0.0840102569756742,0.14359509950812033,49.3639196156095,13.271163114052566,8.941455996098727,0.019001304149292377
2025-01-01 11:00:00,17.607390048162863,47.57559359477401,2.8322587485051858,0.06235316532441113,0.06268874429849261,14.960842457302201,-40.62278966186656,11.448562270262492,6.9716785356004936,0.09681200130739988
2025-01-01 11:15:00,21.400778958026457,61.802978381190826,4.509657295464658,0.020683158106514533,0.076359103245052,52.51975360829004,142.30934887148712,13.931958695493574,0.3325160038713898,0.0722694555246559
2025-01-01 11:30:00,22.696806145201062,66.762185044977,4.510096497447717,0.08260113504996211,0.007980630278654921,88.21971268860706,55.82805468029453,17.01967394054791,4.186755325799725,0.007651969271735371
2025-01-01 11:45:00,30.28561113109458,63.14529095361732,4.720739002122397,0.061543212520767755,0.1457385286893792,17.27542363908172,-18.125991457163455,16.990620264854044,0.5728864080901702,0.0877990864197174
2025-01-01 12:00:00,26.71809144784231,66.86312901007172,4.4769583004005264,0.06457222146479728,0.008725321176018468,64.34757255209013,39.76027140634025,9.120480900242656,11.505611663344107,0.09590749949746351
2025-01-01 12:15:00,16.18479922318633,66.50621414022802,0.016405645051503215,0.049774350576343857,0.0268246946492831,102.11675223306275,219.0921236909287,6.155905110324696,14.265372295478217,0.033364485083753996
2025-01-01 12:30:00,26.620419846973974,33.42154976630334,4.670074457907985,0.09095942171763385,0.1017300787252887,81.94282020575969,204.2136429068622,7.327565362417571,7.502551473219606,0.0538898916981935
2025-01-01 12:45:00,23.074588597918417,69.55305237593105,0.687297195426882,0.06939275814876245,0.02332523275928747,22.883798018859512,15.486717474200232,10.427571539304264,8.37248924578836,0.09919250516748733
2025-01-01 13:00:00,21.615389998470206,49.934777315063194,0.19963125555575278,0.038183556489576255,0.016030489156168354,61.056885220732056,166.33783710995533,1.7873390672590816,12.676265291640352,0.04509458865458508
2025-01-01 13:15:00,28.05838144420434,43.56241255494063,0.2769426728902641,0.02386058877840862,0.02304305720563832,45.18220039793535,-49.16804207006339,11.81984188225501,0.2844847929817057,0.06657266045315942
2025-01-01 13:30:00,30.154997612479754,43.433222582175055,1.744580975882168,0.007106167482348724,0.009288036482461364,15.216467008790563,80.91930468389135,9.065158015332742,2.4348609263821546,0.04524513729948257
2025-01-01 13:45:00,29.656400595580994,66.50312415708794,3.104020426343968,0.016536083718035954,0.037697811038751645,47.81879344859401,136.02740696852527,15.178644879648102,9.815364630271823,0.007566263607845392
2025-01-01 14:00:00,20.803912383886807,56.661376091627204,2.0115559825949876,0.09926829520836598,0.040667890652222184,20.785702932026428,116.10776766661034,5.478830458001824,11.126100152642104,0.05095666207664669
2025-01-01 14:15:00,23.453938120743928,34.77046824021884,0.1277714232468974,0.04067668959916402,0.07479331313224825,38.730609475142906,62.57548069923625,1.3261246210554622,9.392966895366527,0.0826754984951899
2025-01-01 14:30:00,26.65631715701782,67.17056722788425,2.3824131708735736,0.08986872272774067,0.06580837758071625,-6.351931327534208,41.951957713030104,17.891396853108777,14.088673521865823,0.004151770849957615
2025-01-01 14:45:00,29.877725635611796,38.40587803801759,2.2106537113519003,0.017056935688526443,0.07105701227232676,-17.887929607161507,-33.74364681948498,1.3615378553169566,5.88551791259251,0.044099683173506536
2025-01-01 15:00:00,22.60412881077355,62.097320377773165,3.7842463275082343,0.042536087134084966,0.09240592563133539,26.403893216126306,47.66128504495931,18.545607355332262,8.326236132578513,0.08222815899871842
2025-01-01 15:15:00,24.071705116680914,63.57748388509581,1.3980644921271916,0.09605184670334488,0.03464421468743157,44.5442468591515,56.33345554530106,9.949875858956247,14.346055064937227,0.03534294317895277
2025-01-01 15:30:00,19.46832512996986,73.28365622542567,1.0876558689718356,0.009113225141929993,0.020205619663784275,1.1640895528893735,10.078150990902152,1.1256735264040163,13.494600492378218,0.09774017269435843
2025-01-01 15:45:00,19.018966879596647,86.72527179700278,1.279694788383131,0.059398428381250284,0.13183174179683152,50.78885763159946,127.52168808784975,2.5168748562557597,0.46204113440759753,0.0383187519596894
2025-01-01 16:00:00,29.062629111970992,39.52985511149188,1.51869911314924,0.09191719006963021,0.09509120093534269,36.28248537591754,67.02995715084187,10.65907109192576,5.282098852852959,0.07831494625378381
2025-01-01 16:15:00,31.781200142854114,59.212892159054256,2.9958243668358326,0.09496833729542507,0.009099494090219944,54.50755064549853,159.16616533513326,0.3157441844206388,11.084923069740967,0.024557940513575984
2025-01-01 16:30:00,24.63994939209833,55.85497057433674,2.3576274272603994,0.08460074771117758,0.14415774748512303,63.36915666076849,95.76795194962588,18.3026173394723,0.013154762728689318,0.033237779472704246
2025-01-01 16:45:00,30.01766448946012,66.50624528941444,1.6844728258952895,0.08559344323601495,0.10396027534026132,75.30729928877761,204.87292842723645,15.925302999819586,12.944811361188869,0.07210346281076448
2025-01-01 17:00:00,26.80818012523817,63.23503156400428,1.871570791418392,0.06521829541174655,0.022755696313051743,53.098161826118094,134.45866314895642,10.091035626099982,7.53164155303755,0.00570368435495866
2025-01-01 17:15:00,21.77440122697438,54.711806358950696,1.8546183007948809,0.022042310809499255,0.14537016475146008,26.142069771625028,41.802039940001585,18.524909615637352,1.2989897468949219,0.00937807874018839
2025-01-01 17:30:00,26.80697802754207,53.386467170837165,4.862033473551587,0.07306785444849198,0.05481110148744496,40.66588262276778,69.39574851113994,5.194993999394198,6.636951839866737,0.02667719456487774
2025-01-01 17:45:00,32.690182832329846,43.25323717223928,1.1649849402647627,0.09783844644587232,0.14767651197971554,104.875427935151,82.87609671188676,17.06820313352374,7.389331410855374,0.025078816461322075
2025-01-01 18:00:00,24.820869804450243,74.81792373609764,4.090307801361293,0.052593351467281085,0.015491344408993274,64.56394135496583,92.57428022678701,16.10251169530767,5.503949533964869,0.00660385418688203
2025-01-01 18:15:00,32.82321827907003,66.88806272399295,3.541054187940935,0.026069735907690118,0.023995382555324355,37.146081939842574,8.020128826708916,11.63639008866211,6.814678968422353,0.09718781530933163
2025-01-01 18:30:00,11.901274479551278,73.76652296692706,0.027850028017752937,0.05734710677649978,0.09861293263122663,30.483985818784333,117.00246766579237,6.376843978805877,13.370940470807271,0.02935252033129251
2025-01-01 18:45:00,29.10951252187612,55.344057952867296,4.965881090627439,0.06906103562406164,0.003321519774910986,17.052819000904258,19.872408945151655,11.166628231543905,4.860983914052445,0.0722524865822561
2025-01-01 19:00:00,25.435235341190857,50.147467969583545,3.782196853167868,0.020828030942441313,0.0028034461827353527,-0.6159565777103704,37.16645409067094,19.144376810553094,14.413750668755737,0.03930353436695247
2025-01-01 19:15:00,23.50496324767066,43.825274000561585,3.4122479317539565,0.07191893476094226,0.11879742483373505,86.24340109700242,-7.821308179048259,1.6914812265676749,10.305332926309719,0.09909597726152546
2025-01-01 19:30:00,25.45880388267751,65.38376375610989,2.0266235383831868,0.05874328588843919,0.02516704976097305,49.35497144045142,55.99848890228534,4.020154088182801,13.440224985662647,0.014036350592183734
2025-01-01 19:45:00,15.062155426995536,44.40310163207648,2.776015444571448,0.06123499091480522,0.1378184988881411,-3.065624495539745,-1.6486935508224558,12.877842291685743,3.1346846034054665,0.03743090861382364
2025-01-01 20:00:00,23.90164056081244,87.72994603449825,1.2663544783373508,0.030598792973983414,0.06388442432570575,31.23984227885117,97.28601234519819,13.568516596139196,7.377676932735716,0.04317057976332398
2025-01-01 20:15:00,26.78556285755873,40.38536128359839,0.1774170257284874,0.015526681011120114,0.13104785314489134,73.11465403082269,119.23909669446313,3.2894149078252255,8.48130983623826,0.07173137396355582
2025-01-01 20:30:00,32.38947022370758,64.10490178818753,4.180108292229864,0.0623449895305657,0.06266453761297927,21.59179527287301,92.5071848724637,16.125860275530993,1.2792699416524866,0.0496007265195486
2025-01-01 20:45:00,22.40864890863176,83.50282060820679,4.482422468405859,0.05862329891525719,0.079534500745821,10.565399995129725,52.69784282299235,18.569655968087183,7.404615900672993,0.07503135641953027
2025-01-01 21:00:00,20.95753198553406,68.98634638895713,0.8123531830711994,0.033801218771380495,0.047477124251461916,45.70306371018446,127.2308819535767,1.593258346634654,12.914307356182722,0.08412305991067576
2025-01-01 21:15:00,22.491214782077318,62.63510568737669,3.935280479228665,0.02958936675458872,0.09871146266339027,54.74451149550254,95.70099571834709,19.484998977605223,0.782907082227659,0.028921460147392233
2025-01-01 21:30:00,29.57701058851037,45.47274529557156,3.7057633664282936,0.034724446166228405,0.04773017489145992,21.629513005592205,-27.181961202113268,5.624246180383199,9.634598857479707,0.08039158204750113
2025-01-01 21:45:00,26.643755548298422,39.27346217148444,0.8918750096804523,0.04898833384988202,0.03347551467750739,17.01384243774547,32.49818350450814,6.177191811239496,14.8313364206172,0.04915372786005639
2025-01-01 22:00:00,22.351198981164806,71.55075163376378,2.109144012873969,0.09748197351111614,0.012157096794405114,48.81761351342004,66.87729177841524,0.8979958245864994,7.9114029269355095,0.007653622647979786
2025-01-01 22:15:00,27.56633716556678,82.5922086116242,2.113789604170517,0.07635646220262064,0.008650402174177008,1.25464020725367,-142.00479372523557,9.948137716091903,4.550512119108936,0.029702650109688634
2025-01-01 22:30:00,25.4853877467402,53.41725014282743,3.7998212915262424,0.08517397391654885,0.04589615298034334,18.853941109262816,-11.972904710720819,19.095165685591898,8.774182798788232,0.08029182391477555
2025-01-01 22:45:00,29.843224952664446,42.91407738575474,4.188304528880277,0.05056495689035311,0.11047100178738832,31.38922255711327,153.4760167161377,3.219693122524283,8.121560146133719,0.038891800279610915
2025-01-01 23:00:00,21.489734530613237,23.127458541764724,0.47387560695685504,0.0526123611778777,0.030843009951542443,57.17096158722162,63.44346707831819,11.537234883759428,1.5773863353384865,0.009326303456424701
2025-01-01 23:15:00,23.361689267011158,45.28852734506194,2.8148461745210147,0.020432466143702768,0.044884117520924485,22.169807436080806,36.90253031607319,5.4890383947816135,3.2143745514286297,0.06383502464378443
2025-01-01 23:30:00,23.039459234339212,58.2951473625144,3.8087424846444264,0.07210458363010784,0.13577571277831857,51.898607149679314,-37.018658614090135,0.3728000931115272,10.041030571674533,0.0850300652943536
2025-01-01 23:45:00,17.682425259339407,83.98684861255101,3.930952970325792,0.042158400579063615,0.0958736243716981,69.98105018747759,22.619341100808043,19.742897675440297,8.888409924788592,0.013285702275248258
2025-01-02 00:00:00,26.48060138532288,70.09700538349453,0.7399676221520446,0.07424468588177112,0.13795835841329646,19.806858679751855,64.0235785737162,14.323530841023937,5.164802208238693,0.05430053804373805
2025-01-02 00:15:00,26.305276360899448,64.5762810706013,2.6275257157539706,0.04090553813126255,0.13668390510054512,131.68785327456658,128.45043149895798,14.7092645452188,14.677925182543298,0.02077627370836961
2025-01-02 00:30:00,25.025567283212304,53.99820508048303,4.287793531813515,0.010851718721390813,0.009511602372853489,77.58736725263009,42.14255807040419,13.259173076274294,9.671529727433507,0.033775953801880976
2025-01-02 00:45:00,23.827064333124262,51.252514241160654,1.5925928829264206,0.017305368778588348,0.14325139873925472,43.173599038775315,128.04269657568545,2.8747693925617845,3.46212201539851,0.04139102543071173
2025-01-02 01:00:00,17.92314628974793,81.08471396261946,2.1255844945589857,0.08115700780746833,0.007676693859188349,29.54640433673117,14.489294725701026,4.1338884607024085,7.067718906809402,0.0005221862463925087
2025-01-02 01:15:00,22.896773386173205,63.011078111375845,4.021792556681662,0.025861648955893258,0.138842837662273,18.34040343373782,-26.706314933017566,7.71335274224241,10.673882621339166,0.035570954302724514
2025-01-02 01:30:00,23.286427417366152,28.46098962118467,0.4465976059188115,0.026435442256706933,0.08201001549850738,84.83810036765591,106.86109611982386,19.909340711432428,10.0797887743439,0.0309404823983097
2025-01-02 01:45:00,20.988613653891907,49.89690528154136,4.297466449444891,0.09293680900023314,0.07997843743160872,41.31499118980716,20.567012221099443,13.45148260494411,3.694929856794997,0.06683687971301511
2025-01-02 02:00:00,24.193571441669953,47.1267595234256,1.555783583654045,0.06576356228668495,0.10698960939297285,-8.164578925799715,-28.976254767207024,8.847604610679882,9.717714889609157,0.08801026924011718
2025-01-02 02:15:00,27.020254284072692,51.806039862338025,0.007251582955635771,0.011430755388435632,0.1318816906142595,-16.363651969974605,0.5810318329842126,9.694532019309998,4.993131757089701,0.010525564214396255
2025-01-02 02:30:00,34.43092950605265,68.44365990427627,1.1707957252817913,0.014358527013193423,0.09255068334918853,38.37324978081742,26.194854533683085,18.444112191899155,6.862569123476103,0.048281839076182304
2025-01-02 02:45:00,25.872889064159196,58.388326773086256,0.44750320447753233,0.027236743272027943,0.06380997806719822,39.0333610944924,-24.312626254767146,3.9287019168390525,10.037243544249527,0.0276682828280852
2025-01-02 03:00:00,26.28775195361382,58.84701889494507,0.46192453498122066,0.05939956878266328,0.016783401447716024,7.490876954486627,55.41919408767187,6.417474232565903,8.714911171953394,0.09875160657458552
2025-01-02 03:15:00,24.627770421169163,79.70209741987856,3.4641786707129576,0.07528254699056729,0.11838139588423179,-10.433104625536547,52.86303937275932,7.417479637528577,10.690957590912824,0.07803438744269367
2025-01-02 03:30:00,15.406143923504793,49.55308365319967,1.069881678195324,0.027449644345319702,0.01924402387062077,-23.892666881584724,-16.422336259013875,17.952584010042628,5.727562948556514,0.011785713703435752
2025-01-02 03:45:00,24.867430622753915,87.96299288831024,4.673711814884912,0.08706420374149645,0.10895487917988644,12.22009786463471,63.22833531851734,15.535711996127585,11.280008609517543,0.036883174191662906
2025-01-02 04:00:00,25.301151049705133,49.93038612943371,2.58222273295652,0.010918017888414856,0.07918874186730389,24.11755835169895,25.672302900357757,11.815704954668927,0.23500160627219602,0.011117014458220876
2025-01-02 04:15:00,37.316210562426434,61.33797294918857,2.300491289774593,0.02075991680431796,0.05787538871371027,55.75313706288956,-19.744584607931095,6.29454545580264,2.8195110892253505,0.07870256047567675
2025-01-02 04:30:00,24.038195176094387,55.78194606895849,2.1714175911007585,0.09704649211428776,0.09194795793800514,31.089981231493844,95.91115928870101,4.044045495142878,14.598358965291824,0.048708375695727085
2025-01-02 04:45:00,26.507736711668063,61.85128700251442,3.462938198358159,0.013474486365365768,0.11585341291118144,66.91961685534709,81.96031934345686,6.615109626636324,1.3009094041788183,0.0647286856470998
2025-01-02 05:00:00,24.826441151473784,66.66887992609693,2.261313812618042,0.08881113077238109,0.14117094276759315,53.15214488032057,80.70202008252087,18.589049720064377,9.928546643407646,0.057487651051113
2025-01-02 05:15:00,19.15660981190234,66.50752860133315,0.6430017811259592,0.07039350754040954,0.039704532425669986,50.3969018252983,65.08054588731805,18.204511814167994,13.75136264937532,0.018260175410648772
2025-01-02 05:30:00,30.714114072575104,48.7032400406913,4.400860903203783,0.007308709064170671,0.14206952403175474,64.37745932899918,75.29867826116464,8.439099446095435,12.893197612956817,0.0012994176156686079
2025-01-02 05:45:00,28.75966516343387,43.15627983828644,2.1419767446282933,0.04837068288999439,0.1441422068981688,-6.600836934884318,20.50162137069399,6.5106379748261105,13.691331151175602,0.08702269578374086
2025-01-02 06:00:00,28.955159735215233,97.54757686358566,0.37002287849751236,0.05189793531448064,0.12204457717195202,18.91268447586527,46.97371776497526,17.69182065899325,14.758633594980813,0.00923520162219157
2025-01-02 06:15:00,20.453062726026307,52.740234905991706,2.6468299374888056,0.09321396314158376,0.13221557624135236,107.04243582044955,190.21900039042563,8.924618528808834,5.359103549013159,0.07914615121869578
2025-01-02 06:30:00,32.013971554680495,70.4881865800798,3.236734292278517,0.042110459307716876,0.10386412705757575,-22.186812749294194,19.720654507821113,0.7739957717693025,4.95237071713012,0.01914746424397683
2025-01-02 06:45:00,17.990744686038596,35.88538034215205,1.3779123207887927,0.044676361546427595,0.005864582989692701,26.066223858038626,104.89324577953172,6.914797937530177,1.8129294684884023,0.08527737672245762
2025-01-02 07:00:00,27.934285469001352,55.805809201429845,4.001702038369212,0.011248375478637829,0.08626178170580881,49.284459872412015,144.63655862207122,12.14590274594811,3.0223537094955715,0.059374613137602186
2025-01-02 07:15:00,35.952278129049894,58.09200924026336,3.3488792301868187,0.06391725634376626,0.1120806844441158,-21.308109274800348,-81.87725645846648,18.891808600475166,9.793175084766292,0.039917433821553716
2025-01-02 07:30:00,20.04731837434656,67.09222604891748,3.2517058463221673,0.02108969758890966,0.14125547020595025,12.4195900493154,96.25335849295287,8.49184217618526,4.967218974208295,0.0658352316231135
2025-01-02 07:45:00,22.16851135198614,19.163187885120916,2.104124764338971,0.007753325822370683,0.08556777705283104,94.87988969955117,147.53476992977517,4.802499932764346,5.117212546852411,0.02737534554922233
2025-01-02 08:00:00,25.498256825438204,62.49210919617496,4.809576507056439,0.0996919000070794,0.1191301017386075,40.11321463002461,84.5336596347472,7.689960012262347,9.688857697515127,0.041859916679054976
2025-01-02 08:15:00,22.482621729419005,42.75387816948161,1.3709458397462382,0.02696296279628052,0.1057558076316741,17.7664279494564,87.2447846889311,1.1411760827461515,1.5693283307618555,0.08237509397142131
2025-01-02 08:30:00,17.246682844669337,64.86518566792385,2.888527505077263,0.014105316512880396,0.04212043328213728,41.31410487081937,48.07415775350039,17.97674634057404,0.8391738671154408,0.0008948724736885683
2025-01-02 08:45:00,25.342814874030136,44.45506204742755,1.5452757873630878,0.06994903745971763,0.023209211272703784,17.709240195809954,67.83852623787817,0.6684585184320535,12.042593951944324,0.02339585038076584
2025-01-02 09:00:00,19.688481431369475,47.16775956111628,3.72402376485777,0.08216821559219019,0.11263579930168505,86.37564754066794,53.48688027279556,0.019446257299693404,11.847679856361466,0.07412979612920198
2025-01-02 09:15:00,27.36796215317591,55.89558584410098,0.23895741935060721,0.00640774931263467,0.03506525417692611,5.2691896047491085,-45.333432371003205,12.282665996393566,5.776363887312096,0.07194525498515388
2025-01-02 09:30:00,20.402878828830982,44.21505795595207,0.22946933937524616,0.010539330746978704,0.03670373319452114,19.31623489272,65.90060228772646,3.0798415549442826,8.896015832582224,0.01636532611765843
2025-01-02 09:45:00,32.7496720250877,52.86698329896968,4.054304847593957,0.009017382358204585,0.09659193580509713,-9.766651881438374,6.759997786678419,5.921525827983549,3.5711906339470643,0.09829893078827528
2025-01-02 10:00:00,21.083733538318814,42.09936347185027,2.1713408053183554,0.00469593033225112,0.11836026960442926,26.136644758403442,45.99109203209301,9.819680518502276,5.514563918054335,0.06764767457988446
2025-01-02 10:15:00,23.389692418971624,32.50244322451909,1.7059002730017787,0.06594564786342838,0.08734981392918544,29.763026376219717,9.880680035556821,15.842342297098426,0.5460411025898498,0.03713744274038142
2025-01-02 10:30:00,29.067586086848348,75.2693557864404,3.037634310876692,0.05883131897393641,0.1327474730818607,70.86921991685297,110.42807072260268,7.7502129405931,4.104120890869042,0.035088280776782686
2025-01-02 10:45:00,18.845678417830225,40.55926960764108,3.5094967193448676,0.0662806656559933,0.031716490387601166,4.4980649037295395,3.1810747657675815,19.142145425420026,0.2456901818596735,0.052268705427571054
2025-01-02 11:00:00,26.137299673020646,57.319786685880246,1.0060067342220331,0.050566716327418104,0.037862164431110935,49.508855239057446,67.18078513051817,9.06393493068525,6.36113704189462,0.0036127058284819327
